"list","date","vendor","product","price","cat","subcat","subsubcat","feedback","from","to"
"2014-01-01__XaXFE6FxrR.html",2014-01-01,"NarcoticsAnonymous","4 Gram Ball of High Quality Crystal Meth",0.36683296,"Drugs","Stimulants","Meth","
    Feedbacks:
    
        
            
                
                    5/5
                    5/5 - Very fast, top shelf quality, considerably _overweight_, good stealth.
                    

                    1 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    REAL DEAL ! THIS VENDOR IS MY NEW GO TO !! PRODUCT IS HIGH QUALITY ... HEAVY WEIGHT GREAT COMMUNICATION.... FAST SHIPPING.... N
                    

                    1 days ago
                    anon [0 deals]
                
            
        
    
"," USA ","USA"
"2014-01-01__XCR28gyDkN.html",2014-01-01,"beige4you","30mg BlueBerries (Roxy/Oxycodone) x5",0.17477816,"Drugs","Opioids",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    FE
                    

                    0 days ago
                    anon [0 deals]
                
            
        
    
","none","USA"
"2014-01-01__xPp4v5X9jX.html",2014-01-01,"Synthiotics","[AUSTRALIA] 1g High Quality MDMA",0.29294664,"Drugs","Ecstasy","MDMA","
    Feedbacks:
    
        
            
                
                    5/5
                    Order received next day delivery. Generally as a rule I never FE, the only reason I did is because I wanted to order off multip
                    

                    1 days ago
                    anon [0 deals]
                
            
        
    
"," Australia ","none"
"2014-01-01__Xwv8wTg7Wn.html",2014-01-01,"SilkySm00th","5 Grams methylone (bk-MDMA) Crystals 99.8% Pure!",1.33024407,"Drugs","Ecstasy","Other","
    Feedbacks:
    
        
            
                
                    5/5
                    take the description seriously...I love you man
                    

                    1 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    10/5 FAST SHIPPING! Decent stealth, it got here.
Strongest M1 I've had! Will definitely buy again.
Thanks SilkySmooth!
                    

                    4 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
"," USA ","USA"
"2014-01-01__xXr32U5d7b.html",2014-01-01,"passman","Localbitcoins Scam Guide",0.05312084,"Information","Guides",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    seems like it will work
                    

                    3 days ago
                    anon [0 deals]
                
            
        
    
","none","none"
"2014-01-01__XYywNUVCi0.html",2014-01-01,"value.lucid","5 x TWINS LSD Acid (5 x 150 - 170ug)",0.06936477,"Drugs","Psychedelics","LSD","
    Feedbacks:
    
        
            
                
                    5/5
                    Best seller and very trusted Vendor. Know him from other Markets and he's a very recommended seller and nice contact. Rating 10
                    

                    1 days ago
                    anon [0 deals]
                
            
        
    
"," Germany ","Everyplace except Australia and Finland "
"2014-01-01__xzJDpDL26i.html",2014-01-01,"passman","Check CC Limit For FREE Tutorial",0.01328021,"Information","Guides",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    Great info, fast delivery!
                    

                    5 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
","none","none"
"2014-01-01__z3AnAGVlzw.html",2014-01-01,"Bubblehash","Bubble hash BULK",0.00593198,"Drugs","Cannabis","Hash","
    Feedbacks:
    
        
            
                
                    5/5
                    Fast shipping and processing.
Packaging and stealth were top notch.
Product as described/pictured and over weight.
Great smo
                    

                    2 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
"," USA ","USA"
"2014-01-01__Z3UmbuUTid.html",2014-01-01,"Amsterdamngood","Green Partyflock 200mg SAMPLE",0.004,"Drugs","Ecstasy","Pills","
    Feedbacks:
    
        
            
                
                    5/5
                    FE for my trusted Vendor @ TM and SM :-)
                    

                    5 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
"," Netherlands ","none"
"2014-01-01__Z6GSidwBoY.html",2014-01-01,"Green-Machine","QP - 112g - 1/4 LB - TRIMA TRIM TRIMMMMM",0.19995467,"Drugs","Cannabis","Weed","
    Feedbacks:
    
        
            
                
                    5/5
                    FE for trusted vendor :)
                    

                    3 days ago
                    anon [0 deals]
                
            
        
    
"," USA ","none"
"2014-01-01__Za83NJnrPf.html",2014-01-01,"laWnmoWermAn","1/8 ounce of Lemon Kush - Ship to USA",0.04532306,"Drugs","Cannabis","Weed","
    Feedbacks:
    
        
            
                
                    5/5
                    Nice LK. Came quickly as is as advertised. 5/5
                    

                    2 days ago
                    anon  ~4/5, 3~5 deals
                
            
        
    
"," USA ","USA"
"2014-01-01__ZE5jL0d0qX.html",2014-01-01,"weed4you","5g of OG Kush #18",0.07998187,"Drugs","Cannabis","Weed","
    Feedbacks:
    
        
            
                
                    5/5
                    incredible! mega good weed filled with crystals, vendor packages package with double layer vacuum wrapped in smart packaging. a
                    

                    2 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
"," EU ","Everywhere except Australia "
