"list","date","vendor","product","price","cat","subcat","subsubcat","feedback","from","to"
"2014-03-06__AC9uYjTNkW.html","2014-03-06","RichPorter","OPANA 30mg Oxymorphne- 4 pills",0.24344968,"Drugs","Opioids",NA,"
    Feedbacks:
    No feedbacks found.
"," USA ",NA
"2014-03-06__acAcpcgTKe.html","2014-03-06","Charlie_Bartlett","5$ Dime Bag! 1.0 gram top shelf cannabis weed pot marijuana MMJ JUST 5$ limited time",0.00766988,"Drugs","Cannabis","Synthetics","
    Feedbacks:
    
        
            
                
                    5/5
                    Very nice, Funny too! thanks a bunch
                    

                    1 days ago
                    
                        anon  ~5/5, 6~10 deals

                        
                    
                
            
                
                    5/5
                    Great stealth, nice product. 5/5 would order again
                    

                    4 days ago
                    
                        anon [0 deals]

                        
                    
                
            
                
                    5/5
                    Great product, fast shipping, and professionally wrapped. A++
                    

                    1 days ago
                    
                        anon  ~5/5, 3~5 deals

                        
                    
                
            
        
    
"," USA ",NA
"2014-03-06__AcBX7yLSme.html","2014-03-06","DrEarnhardt","50gr Durban Poison (Outdoors)",0.47469531,"Drugs","Cannabis","Weed","
    Feedbacks:
    
        
            
                
                    5/5
                    took a little bit longer due to the massive inpact of sr2 users (8 days) but it arrived today. nice stealth and a very good pro
                    

                    4 days ago
                    
                        anon [0 deals]

                        
                    
                
            
        
    
"," Netherlands ","Worldwide "
"2014-03-06__AcezFkTN0q.html","2014-03-06","MEGA_PHARMA","LSD acid blotter (130+ ug) 3 blotters",0.05271084,"Drugs","Psychedelics","LSD","
    Feedbacks:
    
        
            
                
                    5/5
                    Came quickly, good shipping stealth, quality product. All I can ask for.
                    

                    1 days ago
                    
                        anon  ~5/5, 1~2 deals

                        
                    
                
            
        
    
"," World ","Worldwide "
"2014-03-06__ACKXdWkivc.html","2014-03-06","multiexciter","3000mg White DMT 99.0% Purity",0.27190332,"Drugs","Psychedelics","DMT","
    Feedbacks:
    
        
            
                
                    5/5
                    haven't tried it so can't vouch for the quality. arrived in 2 bags and have not weighed yet. i would of expected 3 bags for 3g 
                    

                    0 days ago
                    
                        anon  ~5/5, 1~2 deals

                        
                    
                
            
                
                    5/5
                    FE as requested.(cause of hit on SR2). Product arrived today (4-5 days non domestic EU country). Looks good, Legit Vendor!
                    

                    4 days ago
                    
                        anon  ~5/5, 1~2 deals

                        
                    
                
            
        
    
"," UK ","Europe "
"2014-03-06__Acm0Rnf22E.html","2014-03-06","iLoveTaffy","7g Heroin #4 LEAVING AGORA IN 48 HOURS.  LAST CHANCE DEAL.",0.54417173,"Drugs","Opioids",NA,"
    Feedbacks:
    No feedbacks found.
"," USA ","Worldwide "
"2014-03-06__Acm6RJ2q6M.html","2014-03-06","Lector83","Custom for agoraddict1",0.57807807,"Weapons","Ammunition",NA,"
    Feedbacks:
    No feedbacks found.
",NA,NA
"2014-03-06__AcMjK145Yn.html","2014-03-06","jackiestovalls","5g  4-HO-MET",0.82212257,"Drugs","Other",NA,"
    Feedbacks:
    No feedbacks found.
"," China ","Worldwide "
"2014-03-06__acNnefiETh.html","2014-03-06","fake","Improvised weapons of the american underground",0.00749625,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
",NA,NA
"2014-03-06__AcNsy7rUjj.html","2014-03-06","Lion","Chem 4, 1 Ounce",0.39551058,"Drugs","Cannabis","Weed","
    Feedbacks:
    
        
            
                
                    5/5
                    Could use another layer of vac-seal, but it arrived quickly, weight was on point, and it looks and smells amazing. Thank you, L
                    

                    0 days ago
                    
                        anon  ~5/5, 1~2 deals

                        
                    
                
            
        
    
"," USA ",NA
"2014-03-06__AcpCULWtGl.html","2014-03-06","livelong","28g  High Purity Methamphetamine",9.00887374,"Drugs","Stimulants","Meth","
    Feedbacks:
    
        
            
                
                    5/5
                    Arrived in a day, have yet to try but sure as fuck looks great
                    

                    0 days ago
                    
                        anon [0 deals]

                        
                    
                
            
                
                    5/5
                    
                    

                    1 days ago
                    
                        anon  ~5/5, 6~10 deals

                        
                    
                
            
        
    
"," Australia ",NA
"2014-03-06__aCsr3fY47n.html","2014-03-06","fake","WORLDWIDE SIM CARDS",0.01356852,"Services","Other",NA,"
    Feedbacks:
    No feedbacks found.
",NA,NA
"2014-03-06__Acu8BBnvV9.html","2014-03-06","ShpongleStarship","2c-i 100mg",0.03793684,"Drugs","Psychedelics","2C","
    Feedbacks:
    No feedbacks found.
"," UK ","United Kingdom "
"2014-03-06__ACvalWgLpl.html","2014-03-06","ThreeKings","Kamagra 100mg. - 4Pills Special Price",0.01502629,"Drugs","Stimulants","Prescription","
    Feedbacks:
    No feedbacks found.
"," EU ",NA
